Date,Open,High,Low,Close,Volume
2021-06-28,14005.71,14340.68,13822.32,14081.50,1444323
2021-06-29,14107.16,14107.16,13963.36,13999.81,1888361
2021-06-30,13967.39,14186.08,13819.22,14002.65,1332664
2021-07-01,14008.08,14078.62,14008.08,14054.20,555291
2021-07-02,14009.67,14220.29,13950.20,14085.24,1796254
2021-07-05,14063.76,14357.77,14063.76,14221.44,1018828
2021-07-06,14224.48,14335.20,14091.78,14213.49,857790
2021-07-07,14193.62,14483.43,14193.62,14453.19,1498568
2021-07-08,14458.81,14458.81,14087.88,14134.34,783356
2021-07-09,14145.37,14416.89,14145.37,14383.30,1823402
2021-07-12,14399.39,14620.63,14152.82,14386.73,1619426
2021-07-13,14421.80,14435.07,14239.48,14337.27,1426648
2021-07-14,14281.14,14392.59,14174.13,14283.36,1597473
2021-07-15,14279.84,14618.14,14210.97,14414.56,517442
2021-07-16,14391.45,14470.31,14225.26,14347.79,1402688
2021-07-19,14353.32,14565.93,14271.25,14418.59,895462
2021-07-20,14379.75,14379.75,14169.72,14246.07,1854740
2021-07-21,14237.21,14237.21,14060.68,14130.54,1002397
2021-07-22,14152.46,14152.46,13829.72,13850.26,1070142
2021-07-23,13840.61,13976.08,13623.54,13799.81,643579
2021-07-26,13812.80,13941.48,13775.72,13858.60,1070706
2021-07-27,13820.03,13929.53,13686.67,13808.10,1621914
2021-07-28,13766.68,14270.85,13766.68,14228.92,1419426
2021-07-29,14228.19,14299.04,14136.42,14217.73,1217043
2021-07-30,14203.10,14203.10,13881.65,13975.19,1961578
2021-08-02,14025.69,14113.51,13920.99,14017.25,617520
2021-08-03,13981.55,14116.77,13896.01,14006.39,1024454
2021-08-04,14036.44,14326.26,13942.14,14134.20,1022111
2021-08-05,14190.12,14190.12,13616.49,13813.69,917710
2021-08-06,13866.97,13866.97,13513.32,13558.34,1491587
2021-08-09,13521.31,13521.31,13090.90,13263.11,588470
2021-08-10,13261.11,13394.95,13129.20,13262.07,1126656
2021-08-11,13232.13,13577.25,13156.50,13366.87,736828
2021-08-12,13355.73,13416.74,13192.22,13304.48,1009795
2021-08-13,13301.85,13355.62,13301.85,13353.88,1750347
2021-08-16,13353.87,13657.46,13353.10,13505.28,1938530
2021-08-17,13518.80,13518.80,13085.65,13250.55,625357
2021-08-18,13208.93,13250.10,13154.59,13202.35,1523080
2021-08-19,13229.46,13549.35,12957.82,13253.58,1420060
2021-08-20,13277.38,13277.38,13233.81,13255.55,1025748
2021-08-23,13233.78,13472.98,13233.78,13400.10,1961794
2021-08-24,13381.20,13381.20,13200.85,13209.29,1482294
2021-08-25,13215.05,13364.49,12975.02,13169.75,644444
2021-08-26,13174.14,13174.14,12993.02,13014.95,1452272
2021-08-27,12982.21,13231.18,12982.21,13230.50,539258
2021-08-30,13211.52,13211.52,13063.77,13131.53,632837
2021-08-31,13134.06,13143.75,12927.82,13035.79,1543436
2021-09-01,13026.38,13109.04,12989.76,13049.40,1175333
2021-09-02,13084.39,13274.53,13084.39,13193.01,772156
2021-09-03,13160.46,13238.41,13160.46,13214.59,566725
2021-09-06,13217.32,13217.32,12878.21,12962.67,1970762
2021-09-07,12985.26,12985.26,12910.99,12928.49,527443
2021-09-08,12968.80,13054.48,12968.80,13024.44,667681
2021-09-09,13049.81,13049.81,12794.09,12823.05,1372317
2021-09-10,12835.04,13105.47,12776.93,12941.20,1609437
2021-09-13,12987.23,13010.54,12987.23,13000.58,1589439
2021-09-14,12968.28,13296.40,12968.28,13199.90,1603504
2021-09-15,13206.07,13210.34,12985.14,13097.74,1670507
2021-09-16,13082.86,13082.86,13017.69,13042.53,1462006
2021-09-17,13073.04,13105.97,12897.74,13001.85,1653361
2021-09-20,13053.70,13053.70,12844.15,12898.01,1429063
2021-09-21,12949.28,13283.21,12949.28,13191.56,1279552
2021-09-22,13172.93,13172.93,12939.68,13016.26,1004831
2021-09-23,13060.64,13060.64,12899.47,12926.98,1032863
2021-09-24,12875.29,12915.67,12743.46,12829.56,572693
2021-09-27,12880.21,13044.21,12880.21,13029.33,1133007
2021-09-28,13010.04,13473.00,13010.04,13460.29,1946445
2021-09-29,13467.90,13833.66,13398.14,13615.90,1698756
2021-09-30,13576.51,13670.25,13576.51,13645.43,1269828
2021-10-01,13623.63,13793.94,13623.63,13741.07,1696398
2021-10-04,13765.65,13765.65,13324.24,13464.95,1511945
2021-10-05,13473.16,13781.80,13424.59,13603.19,699992
2021-10-06,13611.50,13611.50,13449.84,13500.86,664579
2021-10-07,13541.89,13810.15,13332.36,13571.26,1410802
2021-10-08,13541.59,13541.59,13202.25,13308.68,1868977
2021-10-11,13322.75,13716.79,13316.94,13516.86,613514
2021-10-12,13478.97,13536.49,13477.96,13507.23,1553612
2021-10-13,13560.97,13560.97,13425.69,13484.12,1434524
2021-10-14,13476.77,13633.17,13352.91,13493.04,1326954
2021-10-15,13519.52,13659.42,13502.97,13581.19,1649558
2021-10-18,13610.94,13610.94,13507.42,13534.24,773416
2021-10-19,13522.90,13675.72,13430.05,13552.88,1698167
2021-10-20,13525.37,13770.06,13487.73,13628.90,650248
2021-10-21,13637.19,13731.62,13503.58,13617.60,735992
2021-10-22,13598.07,13645.98,13447.00,13546.49,1745450
2021-10-25,13530.20,13555.53,13253.41,13404.47,1427381
2021-10-26,13375.89,13375.89,13213.18,13292.66,1937302
2021-10-27,13251.44,13251.44,12994.90,13119.80,614374
2021-10-28,13154.69,13279.14,12988.98,13134.06,1103319
2021-10-29,13128.81,13381.61,13128.81,13367.54,547706
2021-11-01,13372.51,13400.71,13100.14,13250.42,1042445
2021-11-02,13271.10,13271.10,13011.91,13055.60,1901444
2021-11-03,13007.92,13271.31,13007.92,13255.27,857186
2021-11-04,13231.02,13380.21,13231.02,13354.04,1475093
2021-11-05,13329.61,13359.63,13329.61,13348.31,1884330
2021-11-08,13389.25,13389.25,13268.58,13307.43,1310597
2021-11-09,13264.80,13433.00,13227.29,13330.14,1161559
2021-11-10,13298.03,13298.03,13119.05,13132.57,1460466
2021-11-11,13176.93,13176.93,12859.31,12919.56,1139479
2021-11-12,12903.72,12939.51,12763.01,12851.26,1238015
2021-11-15,12900.46,12900.46,12712.45,12780.34,1078558
2021-11-16,12820.26,12994.91,12730.00,12862.45,561794
2021-11-17,12846.17,13289.74,12846.17,13201.80,1323859
2021-11-18,13250.45,13250.45,13134.25,13171.62,1784397
2021-11-19,13179.30,13451.00,13179.30,13335.37,1394361
2021-11-22,13339.87,13710.41,13339.87,13666.62,933601
2021-11-23,13634.07,13670.57,13438.39,13554.48,789636
2021-11-24,13514.93,13628.61,13317.07,13472.84,804406
2021-11-25,13426.26,13482.49,13254.88,13368.68,1617701
2021-11-26,13409.28,13463.15,13409.28,13446.15,561831
2021-11-29,13436.60,13701.27,13262.51,13481.89,1429047
2021-11-30,13507.60,13678.02,13280.81,13479.41,818677
2021-12-01,13507.72,13548.04,13447.91,13497.97,1783418
2021-12-02,13508.38,13508.38,13251.52,13348.42,984258
2021-12-03,13345.92,13390.95,13206.98,13298.96,1553451
2021-12-06,13265.34,13499.04,13265.34,13400.58,1312563
2021-12-07,13350.43,13350.43,13320.27,13323.36,531487
2021-12-08,13341.63,13778.72,13341.63,13658.81,925372
2021-12-09,13711.88,13711.88,13626.95,13667.03,1794067
2021-12-10,13639.34,13639.34,13529.34,13535.36,1349067
2021-12-13,13559.20,13720.62,13429.71,13575.16,1326593
2021-12-14,13577.90,13577.90,13273.89,13386.73,1976631
2021-12-15,13421.75,13560.21,13308.51,13434.36,588952
2021-12-16,13486.36,13577.97,13465.99,13521.98,582316
2021-12-17,13473.23,13473.23,13309.31,13354.61,1110647
2021-12-20,13331.74,13331.74,12987.89,13067.77,849147
2021-12-21,13069.54,13069.54,12826.48,12892.50,798298
2021-12-22,12892.57,12892.57,12659.46,12692.40,877007
2021-12-23,12655.37,12993.17,12523.53,12758.35,1367296
2021-12-24,12798.83,12798.83,12728.59,12748.94,923482
2021-12-27,12764.09,12830.21,12764.09,12800.49,1992060
2021-12-28,12760.98,13027.87,12716.35,12872.11,1442456
2021-12-29,12895.47,12895.47,12804.08,12836.19,1573042
2021-12-30,12789.35,12814.55,12737.04,12775.80,858371
2021-12-31,12740.03,13009.66,12740.03,12940.19,803263
2022-01-03,12920.48,13192.74,12898.06,13045.40,1435871
2022-01-04,13093.45,13093.45,12964.69,13028.04,507409
2022-01-05,13065.09,13065.09,12897.52,12952.20,1639804
2022-01-06,12922.86,13160.73,12895.93,13028.33,1883010
2022-01-07,13038.76,13038.76,12867.50,12883.47,1013200
2022-01-10,12916.46,13031.73,12916.46,12975.65,935447
2022-01-11,12927.56,13078.01,12927.56,13060.24,568015
2022-01-12,13104.16,13104.16,12754.94,12924.65,602826
2022-01-13,12902.36,13503.91,12902.36,13291.53,1886059
2022-01-14,13257.23,13355.70,13092.31,13224.01,1454912
2022-01-17,13252.41,13327.89,13129.43,13228.66,1177006
2022-01-18,13220.97,13220.97,13059.85,13134.65,1654421
2022-01-19,13172.42,13341.33,13172.42,13294.10,1190400
2022-01-20,13306.02,13306.02,13096.71,13118.19,729223
2022-01-21,13074.91,13074.91,12627.78,12750.00,1944212
2022-01-24,12742.56,12742.56,12446.17,12553.58,1163724
2022-01-25,12596.47,12677.33,12417.19,12547.26,1788259
2022-01-26,12546.51,12546.51,12347.43,12393.11,877292
2022-01-27,12362.73,12522.29,12362.73,12474.18,747898
2022-01-28,12508.92,12696.28,12508.92,12675.11,1790394
2022-01-31,12681.24,12829.41,12681.24,12828.74,1836941
2022-02-01,12803.53,13024.83,12740.41,12882.62,642262
2022-02-02,12831.72,12939.21,12712.93,12826.07,1938301
2022-02-03,12873.28,12873.28,12670.09,12758.17,868320
2022-02-04,12756.04,13039.18,12676.16,12857.67,1495099
2022-02-07,12870.75,13065.51,12782.91,12924.21,1626102
2022-02-08,12968.44,13129.20,12968.44,13058.95,617487
2022-02-09,13039.67,13203.40,13039.67,13127.78,1623833
2022-02-10,13171.49,13343.30,13171.49,13327.01,1241543
2022-02-11,13309.86,13435.37,13309.86,13410.91,1286936
2022-02-14,13399.06,13399.06,13067.61,13211.49,1748207
2022-02-15,13249.31,13535.49,13249.31,13410.95,1988642
2022-02-16,13382.81,13592.34,13382.81,13570.36,1447716
2022-02-17,13535.08,13718.99,13535.08,13638.30,1284787
2022-02-18,13632.16,13886.23,13518.02,13702.13,552292
2022-02-21,13684.60,14036.37,13583.15,13809.76,1513914
2022-02-22,13770.35,13926.77,13661.72,13794.24,706048
2022-02-23,13753.71,14196.20,13726.30,13961.25,576656
2022-02-24,13905.87,13905.87,13681.03,13724.54,592337
2022-02-25,13720.90,13783.74,13515.16,13649.45,596762
2022-02-28,13597.31,13978.48,13597.31,13865.26,1154611
2022-03-01,13841.59,13858.97,13743.80,13801.39,1616263
2022-03-02,13762.67,13842.48,13629.13,13735.81,1073858
2022-03-03,13692.11,14221.65,13692.11,14036.64,1637765
2022-03-04,14059.59,14059.59,13881.67,13960.06,1094055
2022-03-07,14003.86,14003.86,13848.58,13878.89,1633672
2022-03-08,13898.38,13898.38,13786.42,13806.47,722144
2022-03-09,13829.08,13829.08,13731.54,13762.50,1743099
2022-03-10,13746.61,13746.61,13483.75,13603.87,1196950
2022-03-11,13607.51,13866.17,13552.76,13709.47,1476633
2022-03-14,13731.25,13731.25,13632.62,13652.39,703975
2022-03-15,13648.61,13648.61,13387.17,13431.77,985897
2022-03-16,13405.77,13536.74,13405.77,13517.36,1262208
2022-03-17,13548.59,13548.59,13234.60,13337.60,1181073
2022-03-18,13321.75,13321.75,13299.43,13307.00,1467293
2022-03-21,13314.95,13453.16,13310.53,13381.84,1565247
2022-03-22,13363.20,13730.60,13363.20,13610.52,1861998
2022-03-23,13620.38,13773.89,13620.38,13734.04,1000328
2022-03-24,13721.28,13721.28,13503.54,13597.18,1214529
2022-03-25,13649.41,13825.33,13502.92,13664.13,1689528
2022-03-28,13681.90,13847.49,13581.92,13714.70,663356
2022-03-29,13672.39,13874.99,13532.55,13703.77,1750060
2022-03-30,13668.27,13668.27,13485.26,13516.79,1351011
2022-03-31,13546.13,13610.70,13546.13,13588.78,1294633
2022-04-01,13558.08,13626.75,13354.29,13490.52,791329
2022-04-04,13436.58,13900.38,13436.58,13746.95,807705
2022-04-05,13759.66,13762.38,13560.55,13661.47,1437762
2022-04-06,13669.15,13900.86,13589.83,13745.34,1925138
2022-04-07,13798.41,13869.35,13381.23,13625.29,1221975
2022-04-08,13626.43,13843.43,13626.43,13834.58,767503
2022-04-11,13886.37,13905.50,13842.27,13873.89,501768
2022-04-12,13913.98,13989.49,13600.75,13795.12,565399
2022-04-13,13775.05,13993.19,13653.09,13823.14,1302768
2022-04-14,13787.03,13787.03,13624.79,13689.45,791648
2022-04-15,13726.68,13852.33,13653.21,13752.77,823521
2022-04-18,13699.04,13896.54,13468.33,13682.43,1859770
2022-04-19,13675.51,13952.09,13675.51,13934.67,784742
2022-04-20,13929.77,14217.04,13929.77,14135.44,1958339
2022-04-21,14136.50,14136.50,13935.86,14007.30,1657732
2022-04-22,13998.87,14179.20,13979.93,14079.57,515581
2022-04-25,14079.76,14079.76,13712.37,13812.26,1361589
2022-04-26,13761.19,14066.38,13761.19,14001.54,1513486
2022-04-27,14022.87,14037.56,13933.10,13985.33,797979
2022-04-28,14013.37,14101.29,13832.31,13966.80,1085986
2022-04-29,13920.82,13920.82,13900.23,13909.97,1490802
2022-05-02,13930.45,13930.45,13638.81,13756.79,1630778
2022-05-03,13739.57,13892.98,13711.90,13802.44,522614
2022-05-04,13828.26,13828.26,13598.65,13623.84,1382934
2022-05-05,13587.61,13606.18,13138.75,13372.46,1957627
2022-05-06,13379.28,13684.67,13379.28,13600.99,628802
2022-05-09,13618.00,13618.00,13365.08,13467.03,1111850
2022-05-10,13422.06,13689.96,13409.35,13549.66,1560311
2022-05-11,13562.21,13882.14,13562.21,13793.16,1077172
2022-05-12,13757.26,13829.67,13757.26,13815.22,1741031
2022-05-13,13779.35,13965.16,13644.41,13804.78,1969631
2022-05-16,13753.22,13887.84,13749.81,13818.83,677002
2022-05-17,13856.15,14061.25,13856.15,14030.72,1366014
2022-05-18,14046.16,14132.80,13969.71,14051.26,942198
2022-05-19,14024.77,14024.77,13688.01,13786.65,743257
2022-05-20,13784.03,13997.38,13784.03,13957.29,1616777
2022-05-23,13930.78,14154.95,13819.91,13987.43,1612417
2022-05-24,13981.70,14022.28,13981.70,14009.78,1922903
2022-05-25,13964.65,14061.58,13812.45,13937.01,1614202
2022-05-26,13983.62,13983.62,13479.20,13685.70,1071663
2022-05-27,13702.60,13702.60,13555.47,13628.88,1320308
2022-05-30,13647.62,13647.62,13370.77,13409.39,908788
2022-05-31,13389.36,13389.36,13168.00,13187.69,522183
2022-06-01,13207.26,13637.40,13207.26,13458.99,1237183
2022-06-02,13407.71,13573.89,13402.35,13488.12,692814
2022-06-03,13457.56,13736.92,13457.56,13685.88,1757001
2022-06-06,13724.91,13724.91,13405.26,13533.84,772435
2022-06-07,13566.67,13566.67,13227.17,13353.74,887487
2022-06-08,13350.21,13645.29,13350.21,13544.48,658784
2022-06-09,13536.57,13536.57,13143.06,13326.30,1900015
2022-06-10,13280.88,13441.15,13255.30,13348.23,630835
2022-06-13,13396.88,13396.88,13189.13,13252.67,1055042
2022-06-14,13220.93,13318.82,13220.93,13282.86,1323414
2022-06-15,13311.42,13475.52,13253.13,13364.33,957989
2022-06-16,13338.56,13348.33,13282.56,13315.44,573108
2022-06-17,13309.68,13558.66,13309.68,13496.98,1543755
2022-06-20,13514.76,13756.78,13507.72,13632.25,1058757
2022-06-21,13578.13,13797.20,13578.13,13717.82,1983956
2022-06-22,13755.57,13938.43,13755.57,13891.22,647009
2022-06-23,13926.56,13926.56,13882.08,13884.32,1510966
2022-06-24,13865.82,14126.04,13865.82,14030.90,1135076
2022-06-27,13984.95,13984.95,13762.95,13853.89,1621192
2022-06-28,13882.76,14026.37,13865.60,13945.99,1108087
2022-06-29,13933.06,13947.52,13837.42,13892.47,900562
2022-06-30,13913.46,13954.85,13746.42,13850.64,1520271
2022-07-01,13810.74,14127.80,13810.74,14047.58,904944
2022-07-04,14035.08,14642.10,14035.08,14580.51,1633619
2022-07-05,14616.88,14616.88,14359.58,14465.51,534431
2022-07-06,14412.60,14534.50,14412.60,14525.46,747856
2022-07-07,14576.60,14752.24,14424.64,14588.44,1625250
2022-07-08,14534.39,14847.16,14534.39,14723.34,796936
2022-07-11,14737.28,14737.28,14694.91,14696.50,1008942
2022-07-12,14643.59,14734.53,14617.03,14675.78,1144533
2022-07-13,14715.16,14761.69,14666.27,14713.98,634128
2022-07-14,14749.20,14803.07,14701.95,14752.51,962574
2022-07-15,14792.15,14892.87,14792.15,14862.20,1922703
2022-07-18,14867.66,14867.66,14763.87,14798.29,1174422
2022-07-19,14809.31,15138.51,14777.64,14958.08,1203602
2022-07-20,14918.36,15126.22,14918.36,15089.15,1275793
2022-07-21,15033.70,15033.70,14879.61,14921.52,709647
2022-07-22,14880.67,15151.18,14825.79,14988.49,1521244
2022-07-25,15013.28,15019.30,15005.36,15012.33,1745143
2022-07-26,15045.06,15233.54,15045.06,15152.16,1951980
2022-07-27,15146.15,15272.93,15146.15,15224.88,1001751
2022-07-28,15185.90,15514.16,15185.90,15450.29,1548340
2022-07-29,15425.71,15433.06,15365.13,15399.09,1378257
2022-08-01,15402.81,15535.75,15402.81,15533.16,700663
2022-08-02,15534.09,15534.09,15117.55,15281.82,1473531
2022-08-03,15244.38,15497.29,15143.29,15320.29,812931
2022-08-04,15280.62,15435.94,14855.10,15145.52,1905390
2022-08-05,15110.33,15220.92,15110.33,15202.14,1027185
2022-08-08,15146.60,15237.12,14864.21,15050.67,610009
2022-08-09,15048.87,15185.20,15048.87,15151.18,743406
2022-08-10,15160.85,15309.00,15160.85,15270.76,1378845
2022-08-11,15304.84,15533.01,15185.37,15359.19,1183948
2022-08-12,15322.32,15472.07,15294.15,15383.11,962763
2022-08-15,15375.22,15669.52,15375.22,15596.33,953331
2022-08-16,15550.96,15838.10,15550.96,15777.70,907172
2022-08-17,15730.65,15730.65,15208.33,15454.84,1951670
2022-08-18,15450.58,15450.58,15290.48,15331.78,1377078
2022-08-19,15344.49,15512.43,15314.88,15413.65,1837981
2022-08-22,15420.16,15862.47,15420.16,15782.87,981720
2022-08-23,15845.46,16221.47,15845.46,16091.25,1740635
2022-08-24,16058.79,16628.69,16058.79,16604.34,1410685
2022-08-25,16557.71,16557.71,16131.98,16262.33,1703137
2022-08-26,16326.24,16503.58,16326.24,16422.69,1557418
2022-08-29,16461.85,16687.42,16461.85,16653.31,705519
2022-08-30,16588.35,16588.35,16497.41,16526.05,1352739
2022-08-31,16545.57,16649.49,16545.57,16627.70,690273
2022-09-01,16622.28,16933.22,16622.28,16913.28,1696175
2022-09-02,16950.06,16950.06,16889.41,16919.26,1974580
2022-09-05,16914.43,16914.43,16514.54,16645.27,1828340
2022-09-06,16670.67,16918.66,16670.67,16917.05,1613420
2022-09-07,16977.42,17150.82,16977.42,17121.59,1637568
2022-09-08,17138.09,17138.09,16968.73,17010.61,1204002
2022-09-09,17034.38,17056.73,16966.42,17011.58,608134
2022-09-12,16993.28,17242.83,16993.28,17159.40,867562
2022-09-13,17196.96,17196.96,16815.78,16984.73,790258
2022-09-14,16981.81,17144.50,16981.81,17132.70,1716598
2022-09-15,17168.46,17503.56,17168.46,17348.24,1172061
2022-09-16,17317.31,17348.13,17175.45,17261.79,632894
2022-09-19,17307.30,17307.30,17011.97,17118.85,1486005
2022-09-20,17090.40,17250.02,16855.24,17052.63,1802229
2022-09-21,17117.85,17117.85,16716.33,16863.87,637631
2022-09-22,16849.13,17280.11,16760.85,17020.48,874995
2022-09-23,16989.97,17238.34,16585.24,16911.79,1961887
2022-09-26,16972.96,17045.71,16922.31,16984.01,547584
2022-09-27,16934.01,17195.02,16513.75,16854.38,1227083
2022-09-28,16812.46,16812.46,16483.35,16586.96,546214
2022-09-29,16606.16,16757.75,16606.16,16688.28,1363380
2022-09-30,16686.43,16686.43,16361.15,16451.66,1896399
2022-10-03,16425.87,16576.14,16105.41,16340.77,776728
2022-10-04,16305.06,16541.23,16305.06,16474.50,1279935
2022-10-05,16455.14,16837.57,16455.14,16795.78,1456147
2022-10-06,16800.52,17108.00,16800.52,17056.94,882269
2022-10-07,17079.64,17472.65,17079.64,17428.33,821880
2022-10-10,17438.72,17546.12,17428.66,17487.39,1424610
2022-10-11,17422.29,17574.51,17397.60,17486.05,1164679
2022-10-12,17552.57,17615.00,17552.57,17604.12,1619130
2022-10-13,17604.04,17763.87,17172.41,17468.14,804892
2022-10-14,17533.84,18009.98,17533.84,17904.99,1645350
2022-10-17,17901.25,18111.76,17901.25,18092.09,1107811
2022-10-18,18116.25,18483.20,18116.25,18436.67,1685376
2022-10-19,18379.49,18707.26,18053.69,18380.48,1504496
2022-10-20,18352.26,18527.42,18352.26,18480.24,1342278
2022-10-21,18454.57,18454.57,18308.95,18378.23,1775385
2022-10-24,18442.29,18442.29,18063.09,18211.49,1082855
2022-10-25,18237.29,18304.61,18190.55,18247.58,683242
2022-10-26,18262.64,18481.86,18262.64,18459.67,1572810
2022-10-27,18407.68,19010.25,18407.68,18896.07,1396827
2022-10-28,18873.60,18873.60,18657.14,18762.24,1434440
2022-10-31,18753.86,18879.27,18753.86,18833.81,1371596
2022-11-01,18904.68,19016.45,18782.79,18899.62,1388840
2022-11-02,18914.42,19030.97,18723.86,18877.41,801233
2022-11-03,18950.91,19113.24,18783.90,18948.57,638654
2022-11-04,18873.78,19301.45,18873.78,19218.31,1839673
2022-11-07,19250.63,19501.28,19250.63,19419.59,787156
2022-11-08,19418.12,19836.28,19279.16,19557.72,1133325
2022-11-09,19552.00,19775.66,19546.64,19661.15,556287
2022-11-10,19683.26,19789.41,19614.54,19701.97,1834964
2022-11-11,19688.92,19688.92,19350.75,19389.23,1531560
2022-11-14,19430.29,19784.63,19430.29,19660.53,1534001
2022-11-15,19673.28,19753.20,19673.28,19751.13,1686095
2022-11-16,19826.07,19826.07,19552.78,19599.76,750785
2022-11-17,19544.27,20370.55,19544.27,20184.39,1466879
2022-11-18,20147.69,20341.67,20147.69,20281.54,1379784
2022-11-21,20247.73,20247.73,19616.53,19914.00,1839967
2022-11-22,19863.54,20246.59,19863.54,20171.69,698199
2022-11-23,20142.03,20142.03,20011.14,20067.15,1936480
2022-11-24,20045.08,20251.92,20009.97,20130.94,1620760
2022-11-25,20175.84,20175.84,18982.74,19118.94,1364015
2022-11-28,19066.10,19148.03,18592.67,18870.35,963708
2022-11-29,18898.98,19299.49,18829.86,19064.68,1602373
2022-11-30,19110.82,19464.80,19067.20,19266.00,1375238
2022-12-01,19331.26,19331.26,19174.30,19189.22,1505622
2022-12-02,19180.31,19192.41,18815.31,19003.86,1753360
2022-12-05,18974.17,18974.17,18390.30,18446.46,748715
2022-12-06,18406.11,18810.59,18239.51,18525.05,762865
2022-12-07,18564.03,19084.67,18275.63,18680.15,734298
2022-12-08,18611.78,19132.72,18611.78,19010.49,726109
2022-12-09,19005.78,19373.96,19005.78,19327.87,1030605
2022-12-12,19392.83,19392.83,18893.56,18927.76,930757
2022-12-13,18856.48,18865.24,18760.88,18813.06,805255
2022-12-14,18790.16,19406.91,18790.16,19108.80,836713
2022-12-15,19109.55,19559.29,19109.55,19348.02,643313
2022-12-16,19419.88,19419.88,18671.43,18785.68,860235
2022-12-19,18725.37,19117.13,18725.37,19008.64,948822
2022-12-20,19038.77,19529.47,19038.77,19385.54,888236
2022-12-21,19363.03,19363.03,18740.03,18879.54,1296110
2022-12-22,18919.02,18919.02,18576.78,18658.48,1159093
2022-12-23,18697.63,18789.25,18688.44,18738.85,1977927
2022-12-26,18737.90,18895.58,18435.02,18665.30,1306944
2022-12-27,18736.40,18808.27,18416.96,18612.62,1431042
2022-12-28,18601.89,18802.28,18502.91,18652.60,645980
2022-12-29,18632.82,19127.06,18632.82,18960.61,526813
2022-12-30,18951.21,19219.64,18951.21,19218.22,1881075
2023-01-02,19248.20,19248.20,19108.27,19176.93,713326
2023-01-03,19156.02,19480.50,18839.16,19159.83,917514
2023-01-04,19102.01,19185.29,18840.82,19013.06,1390669
2023-01-05,19025.52,19113.91,18873.23,18993.57,1072465
2023-01-06,18971.70,19287.43,18745.42,19016.43,1898123
2023-01-09,18982.79,18982.79,18757.01,18848.97,1453438
2023-01-10,18868.33,19054.71,18868.33,18982.83,782294
2023-01-11,18982.55,19383.06,18982.55,19336.43,556096
2023-01-12,19282.72,19582.75,19282.72,19556.14,1804358
2023-01-13,19559.26,19559.26,19115.04,19296.00,1532192
2023-01-16,19294.50,19442.07,19243.22,19342.64,1048751
2023-01-17,19268.01,19268.01,18892.82,18965.05,566266
2023-01-18,18957.48,19433.27,18957.48,19414.76,1289234
2023-01-19,19439.51,19439.51,19352.01,19366.70,1135530
2023-01-20,19337.65,19534.20,19337.65,19472.86,1315960
2023-01-23,19497.80,19497.80,19368.82,19374.64,1937333
2023-01-24,19321.37,19321.37,19100.46,19142.39,616889
2023-01-25,19160.30,19160.30,18842.32,18953.18,1239799
2023-01-26,18966.89,19101.45,18856.28,18978.86,768850
2023-01-27,18907.03,19209.89,18907.03,19089.95,1811040
2023-01-30,19068.17,19101.85,18986.91,19044.38,1236665
2023-01-31,19015.75,19243.09,19015.75,19203.48,678135
2023-02-01,19178.53,19308.94,19178.53,19278.88,541339
2023-02-02,19266.92,19266.92,19217.87,19227.94,1579529
2023-02-03,19241.47,19445.68,19241.47,19375.36,1163778
2023-02-06,19423.15,19423.15,19120.40,19225.88,709834
2023-02-07,19273.78,19276.08,19083.44,19179.76,1899613
2023-02-08,19169.94,19203.60,18850.67,19027.14,1542183
2023-02-09,19080.46,19080.46,18349.31,18650.22,948958
2023-02-10,18635.60,18687.18,18597.36,18642.27,973717
2023-02-13,18653.93,18653.93,18014.91,18272.38,1741230
2023-02-14,18268.77,18285.69,18193.32,18239.51,939854
2023-02-15,18240.18,18246.57,18152.08,18199.32,1128954
2023-02-16,18185.10,18185.10,17899.17,17971.91,1810644
2023-02-17,18026.67,18026.67,17656.17,17676.36,1816684
2023-02-20,17635.77,17833.94,17301.91,17567.92,1479989
2023-02-21,17617.50,17740.18,17345.74,17542.96,1409586
2023-02-22,17500.95,17934.71,17500.95,17843.65,1469904
2023-02-23,17815.14,17985.00,17815.14,17919.96,1413076
2023-02-24,17939.16,17939.16,17438.42,17586.40,1364945
2023-02-27,17612.69,17690.07,17461.85,17575.96,995200
2023-02-28,17540.19,17540.19,17463.67,17501.71,1151250
2023-03-01,17522.28,17522.28,17221.65,17260.84,577602
2023-03-02,17300.84,17418.81,17209.37,17314.09,1082530
2023-03-03,17378.33,17378.33,17183.09,17254.65,1518884
2023-03-06,17228.96,17320.09,17228.96,17274.78,1124907
2023-03-07,17255.90,17786.21,17255.90,17564.24,1878731
2023-03-08,17612.40,17815.11,17612.40,17722.04,995014
2023-03-09,17725.16,18128.97,17725.16,17978.68,1717228
2023-03-10,18033.99,18539.90,18033.99,18434.53,999283
2023-03-13,18483.54,18483.54,18004.66,18150.30,1317785
2023-03-14,18109.36,18499.12,18049.43,18274.27,724005
2023-03-15,18238.35,18877.17,18182.99,18530.08,1736231
2023-03-16,18472.71,18844.40,18472.71,18781.04,1644510
2023-03-17,18838.05,18838.05,18399.56,18502.10,803901
2023-03-20,18431.21,18467.20,18117.94,18292.57,1770485
2023-03-21,18227.40,18684.54,18227.40,18631.91,1908444
2023-03-22,18700.25,18844.13,18469.22,18656.68,1260962
2023-03-23,18617.33,19058.58,18617.33,18928.01,1427785
2023-03-24,19000.38,19000.38,18367.16,18575.69,1035892
2023-03-27,18545.58,18753.55,18101.81,18427.68,836020
